kind,name,id,time,team,combination_id
Start,Tokenize,Pride4,1188567230574736.0,KrIptonLab-csi,19
Start,Tokenize,Sense1,1188567231028708.0,KrIptonLab-csi,19
End,Tokenize,Sense1,1188567243672815.0,KrIptonLab-csi,19
Start,Collect,Sense1,1188567243786900.0,KrIptonLab-csi,19
End,Collect,Sense1,1188567246409279.0,KrIptonLab-csi,19
Start,ComputeScalar,Sense1,1188567246480335.0,KrIptonLab-csi,19
End,ComputeScalar,Sense1,1188567248021471.0,KrIptonLab-csi,19
End,Tokenize,Pride4,1188567290821949.0,KrIptonLab-csi,19
Start,Collect,Pride4,1188567290926955.0,KrIptonLab-csi,19
End,Collect,Pride4,1188567304994165.0,KrIptonLab-csi,19
Start,ComputeScalar,Pride4,1188567305225888.0,KrIptonLab-csi,19
Start,ComputeScalar,Pride4_Sense1,1188567305380633.0,KrIptonLab-csi,19
End,ComputeScalar,Pride4_Sense1,1188567318491739.0,KrIptonLab-csi,19
End,ComputeScalar,Pride4,1188567319401262.0,KrIptonLab-csi,19
Start,ComputeCosine,Pride4_Sense1,1188567320208543.0,KrIptonLab-csi,19
End,ComputeCosine,Pride4_Sense1,1188567320273283.0,KrIptonLab-csi,19
Start,Tokenize,Pride4,1188567358732999.0,KrIptonLab-csi,20
Start,Tokenize,Sense2,1188567361288269.0,KrIptonLab-csi,20
End,Tokenize,Sense2,1188567380863541.0,KrIptonLab-csi,20
Start,Collect,Sense2,1188567380973284.0,KrIptonLab-csi,20
End,Collect,Sense2,1188567384817835.0,KrIptonLab-csi,20
Start,ComputeScalar,Sense2,1188567384926393.0,KrIptonLab-csi,20
End,ComputeScalar,Sense2,1188567388516719.0,KrIptonLab-csi,20
End,Tokenize,Pride4,1188567448371148.0,KrIptonLab-csi,20
Start,Collect,Pride4,1188567448758406.0,KrIptonLab-csi,20
End,Collect,Pride4,1188567471995060.0,KrIptonLab-csi,20
Start,ComputeScalar,Pride4,1188567472212572.0,KrIptonLab-csi,20
Start,ComputeScalar,Pride4_Sense2,1188567472882872.0,KrIptonLab-csi,20
End,ComputeScalar,Pride4_Sense2,1188567483315148.0,KrIptonLab-csi,20
End,ComputeScalar,Pride4,1188567486389130.0,KrIptonLab-csi,20
Start,ComputeCosine,Pride4_Sense2,1188567487208254.0,KrIptonLab-csi,20
End,ComputeCosine,Pride4_Sense2,1188567487262335.0,KrIptonLab-csi,20
Start,Tokenize,Pride4,1188567660211053.0,KrIptonLab-csi,21
Start,Tokenize,Sense3,1188567664858937.0,KrIptonLab-csi,21
End,Tokenize,Sense3,1188567707816923.0,KrIptonLab-csi,21
Start,Collect,Sense3,1188567708219182.0,KrIptonLab-csi,21
End,Collect,Sense3,1188567716062634.0,KrIptonLab-csi,21
Start,ComputeScalar,Sense3,1188567716164876.0,KrIptonLab-csi,21
End,ComputeScalar,Sense3,1188567723098015.0,KrIptonLab-csi,21
End,Tokenize,Pride4,1188567740647782.0,KrIptonLab-csi,21
Start,Collect,Pride4,1188567740728708.0,KrIptonLab-csi,21
End,Collect,Pride4,1188567755071854.0,KrIptonLab-csi,21
Start,ComputeScalar,Pride4,1188567755163438.0,KrIptonLab-csi,21
Start,ComputeScalar,Pride4_Sense3,1188567755176464.0,KrIptonLab-csi,21
End,ComputeScalar,Pride4_Sense3,1188567765856649.0,KrIptonLab-csi,21
End,ComputeScalar,Pride4,1188567767445156.0,KrIptonLab-csi,21
Start,ComputeCosine,Pride4_Sense3,1188567768071637.0,KrIptonLab-csi,21
End,ComputeCosine,Pride4_Sense3,1188567768112297.0,KrIptonLab-csi,21
Start,Tokenize,Pride4,1188567790176520.0,KrIptonLab-csi,22
Start,Tokenize,Sense4,1188567790204942.0,KrIptonLab-csi,22
End,Tokenize,Pride4,1188567866653429.0,KrIptonLab-csi,22
Start,Collect,Pride4,1188567867001211.0,KrIptonLab-csi,22
End,Tokenize,Sense4,1188567877099521.0,KrIptonLab-csi,22
Start,Collect,Sense4,1188567877194263.0,KrIptonLab-csi,22
End,Collect,Pride4,1188567886312389.0,KrIptonLab-csi,22
Start,ComputeScalar,Pride4,1188567886450160.0,KrIptonLab-csi,22
End,Collect,Sense4,1188567891484117.0,KrIptonLab-csi,22
Start,ComputeScalar,Sense4,1188567891585965.0,KrIptonLab-csi,22
Start,ComputeScalar,Pride4_Sense4,1188567891782554.0,KrIptonLab-csi,22
End,ComputeScalar,Pride4,1188567900533160.0,KrIptonLab-csi,22
End,ComputeScalar,Pride4_Sense4,1188567904125460.0,KrIptonLab-csi,22
End,ComputeScalar,Sense4,1188567904172436.0,KrIptonLab-csi,22
Start,ComputeCosine,Pride4_Sense4,1188567904247440.0,KrIptonLab-csi,22
End,ComputeCosine,Pride4_Sense4,1188567904279416.0,KrIptonLab-csi,22
Start,Tokenize,Pride4,1188567917971211.0,KrIptonLab-csi,23
Start,Tokenize,Sense5,1188567918230172.0,KrIptonLab-csi,23
End,Tokenize,Pride4,1188568170264361.0,KrIptonLab-csi,23
Start,Collect,Pride4,1188568170360682.0,KrIptonLab-csi,23
End,Collect,Pride4,1188568185598350.0,KrIptonLab-csi,23
Start,ComputeScalar,Pride4,1188568185697040.0,KrIptonLab-csi,23
End,ComputeScalar,Pride4,1188568199467392.0,KrIptonLab-csi,23
End,Tokenize,Sense5,1188568224462299.0,KrIptonLab-csi,23
Start,Collect,Sense5,1188568224558620.0,KrIptonLab-csi,23
End,Collect,Sense5,1188568253305705.0,KrIptonLab-csi,23
Start,ComputeScalar,Sense5,1188568253395315.0,KrIptonLab-csi,23
Start,ComputeScalar,Pride4_Sense5,1188568253406369.0,KrIptonLab-csi,23
End,ComputeScalar,Pride4_Sense5,1188568274075515.0,KrIptonLab-csi,23
End,ComputeScalar,Sense5,1188568278138367.0,KrIptonLab-csi,23
Start,ComputeCosine,Pride4_Sense5,1188568279413831.0,KrIptonLab-csi,23
End,ComputeCosine,Pride4_Sense5,1188568279466729.0,KrIptonLab-csi,23
Start,Tokenize,Pride4,1188568298466838.0,KrIptonLab-csi,24
Start,Tokenize,Sense6,1188568300546424.0,KrIptonLab-csi,24
End,Tokenize,Pride4,1188568390430112.0,KrIptonLab-csi,24
Start,Collect,Pride4,1188568390777105.0,KrIptonLab-csi,24
End,Collect,Pride4,1188568408967960.0,KrIptonLab-csi,24
Start,ComputeScalar,Pride4,1188568409075334.0,KrIptonLab-csi,24
End,ComputeScalar,Pride4,1188568421409160.0,KrIptonLab-csi,24
End,Tokenize,Sense6,1188568581733115.0,KrIptonLab-csi,24
Start,Collect,Sense6,1188568581887465.0,KrIptonLab-csi,24
End,Collect,Sense6,1188568646675583.0,KrIptonLab-csi,24
Start,ComputeScalar,Sense6,1188568646813748.0,KrIptonLab-csi,24
Start,ComputeScalar,Pride4_Sense6,1188568646825196.0,KrIptonLab-csi,24
End,ComputeScalar,Pride4_Sense6,1188568666294278.0,KrIptonLab-csi,24
End,ComputeScalar,Sense6,1188568688688518.0,KrIptonLab-csi,24
Start,ComputeCosine,Pride4_Sense6,1188568688804577.0,KrIptonLab-csi,24
End,ComputeCosine,Pride4_Sense6,1188568688856290.0,KrIptonLab-csi,24
Start,Tokenize,Pride5,1188568743249239.0,KrIptonLab-csi,25
Start,Tokenize,Sense1,1188568743252397.0,KrIptonLab-csi,25
End,Tokenize,Sense1,1188568755150016.0,KrIptonLab-csi,25
Start,Collect,Sense1,1188568755268443.0,KrIptonLab-csi,25
End,Collect,Sense1,1188568758640073.0,KrIptonLab-csi,25
Start,ComputeScalar,Sense1,1188568758833505.0,KrIptonLab-csi,25
End,ComputeScalar,Sense1,1188568760247529.0,KrIptonLab-csi,25
End,Tokenize,Pride5,1188568916712721.0,KrIptonLab-csi,25
Start,Collect,Pride5,1188568916842597.0,KrIptonLab-csi,25
End,Collect,Pride5,1188568949698720.0,KrIptonLab-csi,25
Start,ComputeScalar,Pride5,1188568949808068.0,KrIptonLab-csi,25
Start,ComputeScalar,Pride5_Sense1,1188568949835701.0,KrIptonLab-csi,25
End,ComputeScalar,Pride5_Sense1,1188568967928261.0,KrIptonLab-csi,25
End,ComputeScalar,Pride5,1188568973161966.0,KrIptonLab-csi,25
Start,ComputeCosine,Pride5_Sense1,1188568973893848.0,KrIptonLab-csi,25
End,ComputeCosine,Pride5_Sense1,1188568973947140.0,KrIptonLab-csi,25
Start,Tokenize,Sense2,1188568992040095.0,KrIptonLab-csi,26
Start,Tokenize,Pride5,1188568992043647.0,KrIptonLab-csi,26
End,Tokenize,Sense2,1188569020781258.0,KrIptonLab-csi,26
Start,Collect,Sense2,1188569021216676.0,KrIptonLab-csi,26
End,Collect,Sense2,1188569026352481.0,KrIptonLab-csi,26
Start,ComputeScalar,Sense2,1188569026633944.0,KrIptonLab-csi,26
End,ComputeScalar,Sense2,1188569030416517.0,KrIptonLab-csi,26
End,Tokenize,Pride5,1188570065673560.0,KrIptonLab-csi,26
Start,Collect,Pride5,1188570065812515.0,KrIptonLab-csi,26
End,Collect,Pride5,1188570087404606.0,KrIptonLab-csi,26
Start,ComputeScalar,Pride5,1188570087520665.0,KrIptonLab-csi,26
Start,ComputeScalar,Pride5_Sense2,1188570087538035.0,KrIptonLab-csi,26
End,ComputeScalar,Pride5_Sense2,1188570108101781.0,KrIptonLab-csi,26
End,ComputeScalar,Pride5,1188570108610230.0,KrIptonLab-csi,26
Start,ComputeCosine,Pride5_Sense2,1188570109235132.0,KrIptonLab-csi,26
End,ComputeCosine,Pride5_Sense2,1188570109269081.0,KrIptonLab-csi,26
Start,Tokenize,Pride5,1188570123161413.0,KrIptonLab-csi,27
Start,Tokenize,Sense3,1188570124117912.0,KrIptonLab-csi,27
End,Tokenize,Sense3,1188570159486277.0,KrIptonLab-csi,27
Start,Collect,Sense3,1188570159625627.0,KrIptonLab-csi,27
End,Collect,Sense3,1188570167743040.0,KrIptonLab-csi,27
Start,ComputeScalar,Sense3,1188570167817255.0,KrIptonLab-csi,27
End,ComputeScalar,Sense3,1188570174944615.0,KrIptonLab-csi,27
End,Tokenize,Pride5,1188570268471133.0,KrIptonLab-csi,27
Start,Collect,Pride5,1188570268575743.0,KrIptonLab-csi,27
End,Collect,Pride5,1188570300328517.0,KrIptonLab-csi,27
Start,ComputeScalar,Pride5,1188570300418522.0,KrIptonLab-csi,27
Start,ComputeScalar,Pride5_Sense3,1188570300426023.0,KrIptonLab-csi,27
End,ComputeScalar,Pride5_Sense3,1188570327226555.0,KrIptonLab-csi,27
End,ComputeScalar,Pride5,1188570327515912.0,KrIptonLab-csi,27
Start,ComputeCosine,Pride5_Sense3,1188570328303455.0,KrIptonLab-csi,27
End,ComputeCosine,Pride5_Sense3,1188570328355168.0,KrIptonLab-csi,27
Start,Tokenize,Pride5,1188570352066322.0,KrIptonLab-csi,28
Start,Tokenize,Sense4,1188570352471739.0,KrIptonLab-csi,28
End,Tokenize,Sense4,1188570433215590.0,KrIptonLab-csi,28
Start,Collect,Sense4,1188570433591005.0,KrIptonLab-csi,28
End,Collect,Sense4,1188570451757779.0,KrIptonLab-csi,28
Start,ComputeScalar,Sense4,1188570451872654.0,KrIptonLab-csi,28
End,ComputeScalar,Sense4,1188570466285277.0,KrIptonLab-csi,28
End,Tokenize,Pride5,1188570503328601.0,KrIptonLab-csi,28
Start,Collect,Pride5,1188570503441897.0,KrIptonLab-csi,28
End,Collect,Pride5,1188570534266989.0,KrIptonLab-csi,28
Start,ComputeScalar,Pride5,1188570534441077.0,KrIptonLab-csi,28
Start,ComputeScalar,Pride5_Sense4,1188570534455289.0,KrIptonLab-csi,28
End,ComputeScalar,Pride5,1188570557783132.0,KrIptonLab-csi,28
End,ComputeScalar,Pride5_Sense4,1188570563644108.0,KrIptonLab-csi,28
Start,ComputeCosine,Pride5_Sense4,1188570563737271.0,KrIptonLab-csi,28
End,ComputeCosine,Pride5_Sense4,1188570563786221.0,KrIptonLab-csi,28
Start,Tokenize,Pride5,1188570582909889.0,KrIptonLab-csi,29
Start,Tokenize,Sense5,1188570582911863.0,KrIptonLab-csi,29
End,Tokenize,Pride5,1188570726051201.0,KrIptonLab-csi,29
Start,Collect,Pride5,1188570726148707.0,KrIptonLab-csi,29
End,Tokenize,Sense5,1188570729383750.0,KrIptonLab-csi,29
Start,Collect,Sense5,1188570729446122.0,KrIptonLab-csi,29
End,Collect,Pride5,1188570756020458.0,KrIptonLab-csi,29
Start,ComputeScalar,Pride5,1188570756106515.0,KrIptonLab-csi,29
End,Collect,Sense5,1188570758680733.0,KrIptonLab-csi,29
Start,ComputeScalar,Sense5,1188570758795213.0,KrIptonLab-csi,29
Start,ComputeScalar,Pride5_Sense5,1188570758938511.0,KrIptonLab-csi,29
End,ComputeScalar,Pride5,1188570782561633.0,KrIptonLab-csi,29
End,ComputeScalar,Sense5,1188570787877842.0,KrIptonLab-csi,29
End,ComputeScalar,Pride5_Sense5,1188570788961059.0,KrIptonLab-csi,29
Start,ComputeCosine,Pride5_Sense5,1188570789632938.0,KrIptonLab-csi,29
End,ComputeCosine,Pride5_Sense5,1188570789661360.0,KrIptonLab-csi,29
Start,Tokenize,Pride5,1188570809174260.0,KrIptonLab-csi,30
Start,Tokenize,Sense6,1188570810535781.0,KrIptonLab-csi,30
End,Tokenize,Pride5,1188571118339441.0,KrIptonLab-csi,30
Start,Collect,Pride5,1188571118435762.0,KrIptonLab-csi,30
End,Collect,Pride5,1188571145019572.0,KrIptonLab-csi,30
Start,ComputeScalar,Pride5,1188571145109971.0,KrIptonLab-csi,30
End,ComputeScalar,Pride5,1188571171501139.0,KrIptonLab-csi,30
End,Tokenize,Sense6,1188571217035713.0,KrIptonLab-csi,30
Start,Collect,Sense6,1188571217119007.0,KrIptonLab-csi,30
End,Collect,Sense6,1188571282402940.0,KrIptonLab-csi,30
Start,ComputeScalar,Sense6,1188571282471234.0,KrIptonLab-csi,30
Start,ComputeScalar,Pride5_Sense6,1188571282613741.0,KrIptonLab-csi,30
End,ComputeScalar,Pride5_Sense6,1188571315396834.0,KrIptonLab-csi,30
End,ComputeScalar,Sense6,1188571326718501.0,KrIptonLab-csi,30
Start,ComputeCosine,Pride5_Sense6,1188571326792715.0,KrIptonLab-csi,30
End,ComputeCosine,Pride5_Sense6,1188571326819954.0,KrIptonLab-csi,30
Start,Tokenize,Sense1,1188571379554918.0,KrIptonLab-csi,31
Start,Tokenize,Pride6,1188571379554918.0,KrIptonLab-csi,31
End,Tokenize,Sense1,1188571385786966.0,KrIptonLab-csi,31
Start,Collect,Sense1,1188571385864733.0,KrIptonLab-csi,31
End,Collect,Sense1,1188571387998796.0,KrIptonLab-csi,31
Start,ComputeScalar,Sense1,1188571388058010.0,KrIptonLab-csi,31
End,ComputeScalar,Sense1,1188571389233205.0,KrIptonLab-csi,31
End,Tokenize,Pride6,1188571654541930.0,KrIptonLab-csi,31
Start,Collect,Pride6,1188571654628382.0,KrIptonLab-csi,31
End,Collect,Pride6,1188571729080971.0,KrIptonLab-csi,31
Start,ComputeScalar,Pride6,1188571729149264.0,KrIptonLab-csi,31
Start,ComputeScalar,Pride6_Sense1,1188571729154396.0,KrIptonLab-csi,31
End,ComputeScalar,Pride6_Sense1,1188571767368178.0,KrIptonLab-csi,31
End,ComputeScalar,Pride6,1188571779612000.0,KrIptonLab-csi,31
Start,ComputeCosine,Pride6_Sense1,1188571780525075.0,KrIptonLab-csi,31
End,ComputeCosine,Pride6_Sense1,1188571780569683.0,KrIptonLab-csi,31
Start,Tokenize,Pride6,1188571793366166.0,KrIptonLab-csi,32
Start,Tokenize,Sense2,1188571793634602.0,KrIptonLab-csi,32
End,Tokenize,Sense2,1188571812644975.0,KrIptonLab-csi,32
Start,Collect,Sense2,1188571812727874.0,KrIptonLab-csi,32
End,Collect,Sense2,1188571816009894.0,KrIptonLab-csi,32
Start,ComputeScalar,Sense2,1188571816053317.0,KrIptonLab-csi,32
End,ComputeScalar,Sense2,1188571818333836.0,KrIptonLab-csi,32
End,Tokenize,Pride6,1188572176903800.0,KrIptonLab-csi,32
Start,Collect,Pride6,1188572176977225.0,KrIptonLab-csi,32
End,Collect,Pride6,1188572235961607.0,KrIptonLab-csi,32
Start,ComputeScalar,Pride6_Sense2,1188572236036611.0,KrIptonLab-csi,32
Start,ComputeScalar,Pride6,1188572236050428.0,KrIptonLab-csi,32
End,ComputeScalar,Pride6_Sense2,1188572266290883.0,KrIptonLab-csi,32
End,ComputeScalar,Pride6,1188572278434831.0,KrIptonLab-csi,32
Start,ComputeCosine,Pride6_Sense2,1188572279527521.0,KrIptonLab-csi,32
End,ComputeCosine,Pride6_Sense2,1188572279604104.0,KrIptonLab-csi,32
Start,Tokenize,Pride6,1188572293639339.0,KrIptonLab-csi,33
Start,Tokenize,Sense3,1188572293769214.0,KrIptonLab-csi,33
End,Tokenize,Sense3,1188572331854700.0,KrIptonLab-csi,33
Start,Collect,Sense3,1188572331956943.0,KrIptonLab-csi,33
End,Collect,Sense3,1188572340305685.0,KrIptonLab-csi,33
Start,ComputeScalar,Sense3,1188572340388584.0,KrIptonLab-csi,33
End,ComputeScalar,Sense3,1188572347144082.0,KrIptonLab-csi,33
End,Tokenize,Pride6,1188572567236013.0,KrIptonLab-csi,33
Start,Collect,Pride6,1188572567299174.0,KrIptonLab-csi,33
End,Collect,Pride6,1188572630829197.0,KrIptonLab-csi,33
Start,ComputeScalar,Pride6,1188572630913675.0,KrIptonLab-csi,33
Start,ComputeScalar,Pride6_Sense3,1188572630925123.0,KrIptonLab-csi,33
End,ComputeScalar,Pride6_Sense3,1188572669776440.0,KrIptonLab-csi,33
End,ComputeScalar,Pride6,1188572673395978.0,KrIptonLab-csi,33
Start,ComputeCosine,Pride6_Sense3,1188572673485983.0,KrIptonLab-csi,33
End,ComputeCosine,Pride6_Sense3,1188572673538486.0,KrIptonLab-csi,33
Start,Tokenize,Pride6,1188572685594798.0,KrIptonLab-csi,34
Start,Tokenize,Sense4,1188572685598745.0,KrIptonLab-csi,34
End,Tokenize,Sense4,1188572768999319.0,KrIptonLab-csi,34
Start,Collect,Sense4,1188572769084982.0,KrIptonLab-csi,34
End,Collect,Sense4,1188572786567640.0,KrIptonLab-csi,34
Start,ComputeScalar,Sense4,1188572786824233.0,KrIptonLab-csi,34
End,ComputeScalar,Sense4,1188572798443941.0,KrIptonLab-csi,34
End,Tokenize,Pride6,1188573012269086.0,KrIptonLab-csi,34
Start,Collect,Pride6,1188573012404883.0,KrIptonLab-csi,34
End,Collect,Pride6,1188573114694638.0,KrIptonLab-csi,34
Start,ComputeScalar,Pride6,1188573114776353.0,KrIptonLab-csi,34
Start,ComputeScalar,Pride6_Sense4,1188573114781090.0,KrIptonLab-csi,34
End,ComputeScalar,Pride6,1188573153067508.0,KrIptonLab-csi,34
End,ComputeScalar,Pride6_Sense4,1188573157932509.0,KrIptonLab-csi,34
Start,ComputeCosine,Pride6_Sense4,1188573158725183.0,KrIptonLab-csi,34
End,ComputeCosine,Pride6_Sense4,1188573158756764.0,KrIptonLab-csi,34
Start,Tokenize,Pride6,1188573171970112.0,KrIptonLab-csi,35
Start,Tokenize,Sense5,1188573171970901.0,KrIptonLab-csi,35
End,Tokenize,Sense5,1188574586631670.0,KrIptonLab-csi,35
Start,Collect,Sense5,1188574586742991.0,KrIptonLab-csi,35
End,Collect,Sense5,1188574623913033.0,KrIptonLab-csi,35
Start,ComputeScalar,Sense5,1188574623995932.0,KrIptonLab-csi,35
End,ComputeScalar,Sense5,1188574654107301.0,KrIptonLab-csi,35
End,Tokenize,Pride6,1188574777377668.0,KrIptonLab-csi,35
Start,Collect,Pride6,1188574777471620.0,KrIptonLab-csi,35
End,Collect,Pride6,1188574877742977.0,KrIptonLab-csi,35
Start,ComputeScalar,Pride6,1188574877829035.0,KrIptonLab-csi,35
Start,ComputeScalar,Pride6_Sense5,1188574877833772.0,KrIptonLab-csi,35
End,ComputeScalar,Pride6,1188574925186602.0,KrIptonLab-csi,35
End,ComputeScalar,Pride6_Sense5,1188574925704919.0,KrIptonLab-csi,35
Start,ComputeCosine,Pride6_Sense5,1188574928132683.0,KrIptonLab-csi,35
End,ComputeCosine,Pride6_Sense5,1188574928178869.0,KrIptonLab-csi,35
Start,Tokenize,Pride6,1188574944502123.0,KrIptonLab-csi,36
Start,Tokenize,Sense6,1188574944555020.0,KrIptonLab-csi,36
End,Tokenize,Sense6,1188575349848965.0,KrIptonLab-csi,36
Start,Collect,Sense6,1188575349935812.0,KrIptonLab-csi,36
End,Tokenize,Pride6,1188575364828067.0,KrIptonLab-csi,36
Start,Collect,Pride6,1188575364933862.0,KrIptonLab-csi,36
End,Collect,Sense6,1188575413897306.0,KrIptonLab-csi,36
Start,ComputeScalar,Sense6,1188575413986521.0,KrIptonLab-csi,36
End,Collect,Pride6,1188575430101737.0,KrIptonLab-csi,36
Start,ComputeScalar,Pride6,1188575430166477.0,KrIptonLab-csi,36
Start,ComputeScalar,Pride6_Sense6,1188575430193321.0,KrIptonLab-csi,36
End,ComputeScalar,Sense6,1188575460032307.0,KrIptonLab-csi,36
End,ComputeScalar,Pride6,1188575478046704.0,KrIptonLab-csi,36
End,ComputeScalar,Pride6_Sense6,1188575485273938.0,KrIptonLab-csi,36
Start,ComputeCosine,Pride6_Sense6,1188575485407367.0,KrIptonLab-csi,36
End,ComputeCosine,Pride6_Sense6,1188575485447632.0,KrIptonLab-csi,36
